,step,type,branch,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,Acct type,Date of transaction,Time of day,isFraud
8193,7,PAYMENT,Republica Dominicana,21.49,C607657546,1265,1243.51,M113468028,0,0,17,0,Savings,6/1/2018,Night,0
8194,7,PAYMENT,Mexico,17902.82,C241016743,2080,0,M1074852402,0,0,1,0,Current,6/1/2018,Night,0
8195,7,PAYMENT,El Salvador,4203.33,C616459828,58426,54222.67,M972236893,0,0,19,0,Current,8/1/2018,Afternoon,0
8196,7,PAYMENT,Guatemala,10023.27,C1529948259,91285,81261.73,M485998677,0,0,2,0,Current,9/1/2018,Morning,0
8197,7,CASH_OUT,Brasil,13025.29,C1265615409,75130.98,62105.69,C1577253667,45418,16169.71,16,0,Savings,10/1/2018,Night,0
8198,7,PAYMENT,Mexico,536.63,C1803467457,62105.69,61569.06,M970909181,0,0,8,0,Savings,11/1/2018,Night,0
8199,7,PAYMENT,Mexico,12697.33,C461996027,61569.06,48871.73,M784488689,0,0,10,0,Current,12/1/2018,Afternoon,0
8200,7,PAYMENT,El Salvador,9545.89,C812930906,48871.73,39325.84,M2118892964,0,0,9,0,Savings,13/1/2018,Afternoon,0
8201,7,PAYMENT,Honduras,18951.06,C787309361,39325.84,20374.78,M307536845,0,0,14,0,Savings,16/1/2018,Afternoon,0
8202,7,PAYMENT,Mexico,4057.77,C8972378,20374.78,16317.01,M588108658,0,0,1,0,Savings,19/1/2018,Afternoon,0
8203,7,PAYMENT,Republica Dominicana,43063.97,C1715259593,16317.01,0,M1371624712,0,0,16,0,Current,25/1/2018,Afternoon,0
8204,7,PAYMENT,Cuba,4732.59,C374123858,0,0,M1536653994,0,0,11,0,Savings,3/1/2018,Afternoon,0
8205,7,PAYMENT,Nicaragua,8565.08,C1542294417,0,0,M14679281,0,0,10,0,Current,5/1/2018,Night,0
8206,7,PAYMENT,Mexico,17992.53,C1938483077,552,0,M321421684,0,0,14,0,Savings,7/1/2018,Night,0
8207,7,TRANSFER,Colombia,251157.83,C615391619,292,0,C1529115495,52845.35,234087.07,2,0,Current,6/1/2018,Afternoon,0
8208,7,PAYMENT,Venezuela,14482.64,C1533639059,150761,136278.36,M2147158964,0,0,9,0,Savings,6/1/2018,Morning,0
8209,7,CASH_OUT,Panama,429567.2,C672073246,136278.36,0,C1360767589,4749830.27,6712636.97,15,0,Current,8/1/2018,Afternoon,0
8210,7,PAYMENT,Brasil,1278.75,C2105051301,81947,80668.25,M1842201464,0,0,10,0,Savings,9/1/2018,Afternoon,0
8211,7,PAYMENT,Mexico,2499.7,C1254933470,131438,128938.3,M438506351,0,0,2,0,Savings,10/1/2018,Night,0
8212,7,PAYMENT,Brasil,5203.51,C598183214,10545,5341.49,M544361505,0,0,15,0,Savings,11/1/2018,Morning,0
8213,7,PAYMENT,Republica Dominicana,2446.2,C202160578,221,0,M246836039,0,0,18,0,Savings,12/1/2018,Afternoon,0
8214,7,PAYMENT,Honduras,9201.08,C300374338,107384,98182.92,M600185883,0,0,6,0,Current,13/1/2018,Morning,0
8215,7,PAYMENT,Mexico,5363.19,C1248682760,442347,436983.81,M2000471377,0,0,7,0,Savings,16/1/2018,Morning,0
8216,7,PAYMENT,Republica Dominicana,5002.55,C1555738557,130,0,M1326405365,0,0,2,0,Savings,19/1/2018,Night,0
8217,7,PAYMENT,Republica Dominicana,5277.76,C1859848511,20940,15662.24,M2136756216,0,0,8,0,Current,25/1/2018,Morning,0
8218,7,PAYMENT,Brasil,3666.25,C1989329129,33604,29937.75,M1126139952,0,0,11,0,Savings,3/1/2018,Morning,0
8219,7,PAYMENT,Cuba,1007.43,C1975247773,29937.75,28930.31,M1745174877,0,0,7,0,Savings,5/1/2018,Night,0
8220,7,PAYMENT,Mexico,6919.03,C141574460,12705,5785.97,M932255242,0,0,15,0,Savings,7/1/2018,Night,0
8221,7,CASH_IN,Brasil,237220.07,C496807022,24510,261730.07,C1725062057,9222.92,0,9,0,Savings,6/1/2018,Morning,0
8222,7,PAYMENT,Republica Dominicana,382.59,C1599146281,6744,6361.41,M1436731998,0,0,20,0,Savings,6/1/2018,Afternoon,0
8223,7,PAYMENT,Cuba,594.83,C1790748582,74923,74328.17,M314280259,0,0,1,0,Savings,8/1/2018,Afternoon,0
8224,7,PAYMENT,Cuba,2304.65,C1173668476,337,0,M105320614,0,0,13,0,Savings,9/1/2018,Afternoon,0
8225,7,PAYMENT,Nicaragua,3200.09,C155784799,130298,127097.91,M1207334820,0,0,12,0,Current,10/1/2018,Night,0
8226,7,TRANSFER,Mexico,1486199.17,C611498500,127097.91,0,C1880332929,13400000,14900000,1,0,Current,11/1/2018,Night,0
8227,7,PAYMENT,Mexico,12700.77,C437148684,10859,0,M1538546428,0,0,15,0,Savings,12/1/2018,Afternoon,0
8228,7,PAYMENT,Brasil,9518.45,C789273977,34438,24919.55,M504913926,0,0,17,0,Current,13/1/2018,Morning,0
8229,7,PAYMENT,Republica Dominicana,7590.33,C1981719029,24919.55,17329.22,M251950704,0,0,7,0,Savings,16/1/2018,Morning,0
8230,7,PAYMENT,El Salvador,1106.78,C2056323708,17329.22,16222.44,M668222840,0,0,15,0,Savings,19/1/2018,Morning,0
8231,7,PAYMENT,Mexico,2395.01,C608590206,16222.44,13827.43,M148704368,0,0,9,0,Savings,25/1/2018,Morning,0
8232,7,PAYMENT,Mexico,34873.6,C2058190325,13827.43,0,M2144798813,0,0,9,0,Savings,3/1/2018,Morning,0
8233,7,PAYMENT,Mexico,5803.86,C1774990192,0,0,M152177845,0,0,14,0,Savings,5/1/2018,Afternoon,0
8234,7,PAYMENT,Brasil,44835.22,C406952631,0,0,M1603529730,0,0,2,0,Savings,7/1/2018,Morning,0
8235,7,PAYMENT,Mexico,13854.48,C1472987955,0,0,M1310907099,0,0,5,0,Savings,6/1/2018,Morning,0
8236,7,PAYMENT,Mexico,16782.56,C1520596362,0,0,M445735200,0,0,1,0,Savings,6/1/2018,Night,0
8237,7,PAYMENT,Brasil,27007.74,C762522842,0,0,M1969217453,0,0,11,0,Savings,8/1/2018,Morning,0
8238,7,PAYMENT,Republica Dominicana,4274.53,C1016654505,0,0,M764482683,0,0,2,0,Current,9/1/2018,Morning,0
8239,7,PAYMENT,Cuba,16525.68,C422635759,0,0,M312082131,0,0,13,0,Savings,10/1/2018,Night,0
8240,7,PAYMENT,Mexico,14815.88,C1773114251,0,0,M1287155721,0,0,12,0,Savings,11/1/2018,Night,0
8241,7,PAYMENT,Mexico,10669.29,C1381076705,0,0,M266571038,0,0,10,0,Current,12/1/2018,Afternoon,0
8242,7,PAYMENT,Honduras,973.96,C440755362,0,0,M359819227,0,0,15,0,Savings,13/1/2018,Afternoon,0
8243,7,PAYMENT,El Salvador,12157.95,C1267385618,0,0,M1485974016,0,0,3,0,Current,16/1/2018,Morning,0
8244,7,PAYMENT,Guatemala,14914.14,C1774400964,0,0,M1862912920,0,0,19,0,Current,19/1/2018,Night,0
8245,7,PAYMENT,Argentina,3209.51,C1916150078,0,0,M993904466,0,0,15,0,Current,25/1/2018,Night,0
8246,7,PAYMENT,Republica Dominicana,1283.84,C1260431588,0,0,M1792339731,0,0,19,0,Savings,3/1/2018,Afternoon,0
8247,7,PAYMENT,Guatemala,3421.25,C690490534,0,0,M2088388998,0,0,4,0,Savings,5/1/2018,Afternoon,0
8248,7,PAYMENT,Brasil,4063.65,C852736357,0,0,M2142397531,0,0,3,0,Savings,7/1/2018,Afternoon,0
8249,7,PAYMENT,Republica Dominicana,809.43,C370543159,0,0,M940459786,0,0,11,0,Savings,6/1/2018,Afternoon,0
8250,7,PAYMENT,Brasil,323.16,C398051839,0,0,M2068183023,0,0,14,0,Savings,6/1/2018,Afternoon,0
8251,7,PAYMENT,Republica Dominicana,5728.21,C1571036418,0,0,M400045995,0,0,1,0,Savings,8/1/2018,Afternoon,0
8252,7,PAYMENT,Haiti,3333.34,C1316483742,8412,5078.66,M442076720,0,0,19,0,Savings,9/1/2018,Night,0
8253,7,PAYMENT,Mexico,127.87,C1734925428,5078.66,4950.79,M836487773,0,0,1,0,Current,10/1/2018,Night,0
8254,7,CASH_OUT,Guatemala,131687.79,C1086926330,47443,0,C919978702,12469,0,15,0,Savings,11/1/2018,Afternoon,0
8255,7,PAYMENT,Bolivia,14182.4,C381096925,52038,37855.6,M933099011,0,0,2,0,Current,12/1/2018,Morning,0
8256,7,PAYMENT,El Salvador,5997.84,C1492867983,37855.6,31857.75,M1372855191,0,0,20,0,Savings,13/1/2018,Afternoon,0
8257,7,PAYMENT,Honduras,2619.73,C2144584587,65248,62628.27,M656805788,0,0,13,0,Current,16/1/2018,Afternoon,0
8258,7,PAYMENT,Guatemala,12024.66,C620961748,2585,0,M1425711168,0,0,1,0,Savings,19/1/2018,Night,0
8259,7,PAYMENT,Australia,10715.15,C903151311,133,0,M572087558,0,0,19,0,Savings,25/1/2018,Morning,0
8260,7,PAYMENT,Australia,1856.11,C525933358,24410,22553.89,M505434149,0,0,15,0,Savings,3/1/2018,Afternoon,0
8261,7,PAYMENT,China,1303.15,C202438568,10604,9300.85,M1678338625,0,0,7,0,Current,5/1/2018,Morning,0
8262,7,CASH_OUT,Singapur,84694.13,C870227333,9300.85,0,C365212068,303528.68,355690.69,19,0,Current,7/1/2018,Morning,0
8263,7,CASH_OUT,Indonesia,127520.73,C795038371,0,0,C1345063038,179184.52,31831.51,5,0,Savings,6/1/2018,Night,0
8264,7,CASH_OUT,India,77895.39,C608525648,0,0,C853932876,116829,573514.06,1,0,Savings,6/1/2018,Morning,0
8265,7,CASH_OUT,China,1388.54,C196174075,0,0,C1137422246,65372.93,66761.47,6,0,Savings,8/1/2018,Morning,0
8266,7,CASH_OUT,Australia,265088.15,C1287976637,0,0,C1297685781,298425.79,1120608.72,14,0,Savings,9/1/2018,Night,0
8267,7,CASH_OUT,Myanmar (Birmania),7538.7,C2038911948,0,0,C662736689,5669878.74,5677417.44,3,0,Savings,10/1/2018,Night,0
8268,7,CASH_OUT,Australia,55861.27,C1998990961,0,0,C2144647660,85844,60584.47,8,0,Savings,11/1/2018,Afternoon,0
8269,7,CASH_OUT,China,63166.8,C2005937878,0,0,C1495761010,252329.84,1193550.39,1,0,Current,12/1/2018,Morning,0
8270,7,PAYMENT,Iran,9586.99,C470437767,9048,0,M1599108857,0,0,7,0,Savings,13/1/2018,Night,0
8271,7,PAYMENT,India,13684.75,C423861956,10795,0,M1867773348,0,0,17,0,Current,16/1/2018,Night,0
8272,7,PAYMENT,Singapur,6291.93,C569113022,79995,73703.07,M2102441156,0,0,13,0,Savings,19/1/2018,Afternoon,0
8273,7,PAYMENT,Filipinas,10704.2,C2019598356,9859,0,M141460585,0,0,17,0,Savings,25/1/2018,Afternoon,0
8274,7,PAYMENT,Nueva Zelanda,5656.37,C1991686867,16440,10783.63,M238605909,0,0,19,0,Savings,3/1/2018,Afternoon,0
8275,7,PAYMENT,Banglades,450.21,C1931851654,1195,744.79,M261371975,0,0,16,0,Savings,5/1/2018,Afternoon,0
8276,7,CASH_OUT,Tailandia,343435.88,C1278700356,744.79,0,C40075281,351181.52,1674676.75,13,0,Savings,7/1/2018,Afternoon,0
8277,7,CASH_IN,China,193433.79,C74815209,17050,210483.79,C1155337528,135960.54,0,17,0,Current,6/1/2018,Afternoon,0
8278,7,PAYMENT,Nueva Zelanda,4931.8,C1521653862,72439,67507.2,M1959449975,0,0,5,0,Savings,6/1/2018,Night,0
8279,7,PAYMENT,Australia,9906.29,C55635425,23076,13169.71,M733671868,0,0,8,0,Savings,8/1/2018,Night,0
8280,7,PAYMENT,Singapur,11586.8,C1703226629,1119,0,M1195781551,0,0,10,0,Savings,9/1/2018,Afternoon,0
8281,7,PAYMENT,Turquia,3226.62,C1140715331,35419,32192.38,M1060553105,0,0,20,0,Savings,10/1/2018,Morning,0
8282,7,PAYMENT,China,1790.23,C1939291767,51479,49688.77,M88760063,0,0,17,0,Savings,11/1/2018,Afternoon,0
8283,7,PAYMENT,China,131.97,C694234850,595917,595785.03,M542263318,0,0,5,0,Current,12/1/2018,Afternoon,0
8284,7,PAYMENT,Australia,1405.24,C1786560237,16315,14909.76,M1033287931,0,0,9,0,Savings,13/1/2018,Night,0
8285,7,PAYMENT,Singapur,738.07,C488671125,9607.02,8868.95,M788557535,0,0,18,0,Savings,16/1/2018,Morning,0
8286,7,TRANSFER,Iran,180599.7,C545535492,8868.95,0,C1337563431,449775.76,321014.14,20,0,Savings,19/1/2018,Afternoon,0
8287,7,TRANSFER,Filipinas,181896.67,C685573007,37999,0,C705265015,0,460050.16,8,0,Savings,25/1/2018,Morning,0
8288,7,PAYMENT,Australia,12640.76,C836252974,96447.96,83807.2,M495113052,0,0,6,0,Savings,3/1/2018,Morning,0
8289,7,PAYMENT,Iran,14338.89,C481817342,83807.2,69468.31,M1555450780,0,0,15,0,Current,5/1/2018,Night,0
8290,7,PAYMENT,Indonesia,3042.49,C741827681,131429,128386.51,M656689800,0,0,7,0,Savings,7/1/2018,Morning,0
8291,7,PAYMENT,Turquia,11771.68,C78081168,100273,88501.32,M1780694323,0,0,4,0,Savings,6/1/2018,Morning,0
8292,7,TRANSFER,India,137899.53,C2107660410,20136,0,C894315519,40797,69514.39,12,0,Savings,6/1/2018,Night,0
8293,7,CASH_OUT,Indonesia,59189.32,C2027236684,0,0,C1337563431,630375.46,321014.14,11,0,Savings,8/1/2018,Night,0
8294,7,PAYMENT,Indonesia,13128.66,C1202261290,3760,0,M881883721,0,0,18,0,Savings,9/1/2018,Afternoon,0
8295,7,TRANSFER,Nueva Zelanda,1197991.95,C1267504937,20651,0,C289039926,124476,1610328.43,17,0,Savings,10/1/2018,Morning,0
8296,7,PAYMENT,Indonesia,7382.31,C451046489,240126,232743.69,M363717234,0,0,18,0,Current,11/1/2018,Night,0
8297,7,PAYMENT,Turquia,9280.72,C576229564,24553,15272.28,M222457345,0,0,14,0,Savings,12/1/2018,Night,0
8298,7,PAYMENT,Australia,15918.62,C72047444,15272.28,0,M2123339741,0,0,4,0,Current,13/1/2018,Night,0
8299,7,PAYMENT,Australia,3774.03,C406074816,186633,182858.97,M110650017,0,0,20,0,Savings,16/1/2018,Afternoon,0
8300,7,PAYMENT,India,7262.43,C1482103005,149,0,M1516522869,0,0,15,0,Savings,19/1/2018,Afternoon,0
8301,7,CASH_IN,Turquia,77391.31,C1665661388,0,77391.31,C2063763486,190556.29,171172.6,18,0,Savings,25/1/2018,Night,0
8302,7,PAYMENT,Australia,5507.6,C646910575,454,0,M1182693267,0,0,18,0,Current,3/1/2018,Morning,0
8303,7,TRANSFER,India,941410.58,C1049204172,14766,0,C1948471365,0,814471.57,18,0,Savings,5/1/2018,Afternoon,0
8304,7,PAYMENT,Filipinas,1842.71,C1650233928,30697,28854.29,M1008662534,0,0,4,0,Savings,7/1/2018,Night,0
8305,7,PAYMENT,Filipinas,15171.58,C157926137,215114,199942.42,M2075922925,0,0,8,0,Savings,6/1/2018,Afternoon,0
8306,7,PAYMENT,Australia,1399.07,C2104758784,27499,26099.93,M920722272,0,0,4,0,Savings,6/1/2018,Night,0
8307,7,PAYMENT,Australia,11239.89,C1910012239,12213,973.11,M1794125280,0,0,18,0,Savings,8/1/2018,Night,0
8308,7,TRANSFER,Filipinas,149478.58,C927581868,49745,0,C384887832,24074.25,157993.5,2,0,Current,9/1/2018,Afternoon,0
8309,7,DEBIT,Filipinas,4213.82,C164491582,3153,0,C1577826863,7845,0,11,0,Savings,10/1/2018,Morning,0
8310,7,PAYMENT,Australia,6998.25,C1005445961,20601,13602.75,M1343837945,0,0,7,0,Current,11/1/2018,Night,0
8311,7,PAYMENT,Filipinas,3317.5,C698124016,64486,61168.5,M1337906940,0,0,14,0,Savings,12/1/2018,Morning,0
8312,7,PAYMENT,Myanmar (Birmania),4972.49,C454923241,51636,46663.51,M19509485,0,0,5,0,Savings,13/1/2018,Night,0
8313,7,PAYMENT,Arabia Saudi,38.92,C1288641854,496911.95,496873.04,M1979657069,0,0,11,0,Savings,16/1/2018,Morning,0
8314,7,PAYMENT,Filipinas,8521.16,C34241760,496873.04,488351.88,M1323829908,0,0,16,0,Savings,19/1/2018,Afternoon,0
8315,7,PAYMENT,Nueva Zelanda,2498.82,C2063255706,11758,9259.18,M1993482475,0,0,8,0,Savings,25/1/2018,Morning,0
8316,7,TRANSFER,Pakistan,787766.57,C661565357,9259.18,0,C1721246982,1563227.78,2575739.64,7,0,Savings,3/1/2018,Morning,0
8317,7,PAYMENT,Vietnam,13979.52,C702328190,11442,0,M97394375,0,0,13,0,Savings,5/1/2018,Night,0
8318,7,PAYMENT,China,3285.43,C1652339693,591,0,M817720264,0,0,3,0,Savings,7/1/2018,Morning,0
8319,7,PAYMENT,India,6166.59,C2085001212,0,0,M151754389,0,0,3,0,Savings,6/1/2018,Morning,0
8320,7,PAYMENT,Vietnam,28085.91,C242204546,0,0,M1440183980,0,0,17,0,Current,6/1/2018,Night,0
8321,7,PAYMENT,Indonesia,2944.03,C501674653,0,0,M1217159306,0,0,16,0,Savings,8/1/2018,Night,0
8322,7,PAYMENT,China,24936.23,C996955574,0,0,M1440753249,0,0,12,0,Savings,9/1/2018,Afternoon,0
8323,7,PAYMENT,Australia,12186.86,C2134398042,0,0,M1419502343,0,0,7,0,Current,10/1/2018,Afternoon,0
8324,7,PAYMENT,Indonesia,2981.14,C218353095,0,0,M1493446952,0,0,2,0,Savings,11/1/2018,Morning,0
8325,7,PAYMENT,Australia,11107.59,C1680028886,0,0,M1865113742,0,0,19,0,Current,12/1/2018,Night,0
8326,7,PAYMENT,Australia,10445.05,C2086004057,0,0,M69207690,0,0,19,0,Current,13/1/2018,Night,0
8327,7,PAYMENT,Australia,10311.31,C2044200796,0,0,M1296250873,0,0,8,0,Current,16/1/2018,Afternoon,0
8328,7,PAYMENT,Nueva Zelanda,418.38,C510622757,0,0,M444542260,0,0,10,0,Savings,19/1/2018,Afternoon,0
8329,7,PAYMENT,Australia,36617.58,C589577152,0,0,M1997290658,0,0,1,0,Savings,25/1/2018,Morning,0
8330,7,PAYMENT,Filipinas,10930.96,C308803634,0,0,M1897030087,0,0,1,0,Savings,3/1/2018,Night,0
8331,7,PAYMENT,Turquia,18039.3,C1944759838,0,0,M1704289773,0,0,14,0,Savings,5/1/2018,Night,0
8332,7,PAYMENT,Australia,936.44,C1209972485,0,0,M719383448,0,0,16,0,Savings,7/1/2018,Afternoon,0
8333,7,PAYMENT,Australia,5078.28,C207366788,0,0,M1118346479,0,0,10,0,Savings,6/1/2018,Night,0
8334,7,PAYMENT,Turquia,7402.51,C2134093088,5508,0,M1386362229,0,0,8,0,Savings,6/1/2018,Night,0
8335,7,PAYMENT,Filipinas,5503.71,C1061633455,102714,97210.29,M957251916,0,0,18,0,Current,8/1/2018,Afternoon,0
8336,7,PAYMENT,Tailandia,6331.43,C1538679264,99504,93172.57,M419233406,0,0,2,0,Savings,9/1/2018,Morning,0
8337,7,PAYMENT,China,7596.59,C516952715,69632,62035.41,M1394205948,0,0,12,0,Current,10/1/2018,Afternoon,0
8338,7,PAYMENT,India,2059.07,C994588190,9234,7174.93,M1152917511,0,0,1,0,Savings,11/1/2018,Afternoon,0
8339,7,PAYMENT,Australia,1015.6,C1524770385,151493.87,150478.27,M1178605557,0,0,9,0,Current,12/1/2018,Night,0
8340,7,PAYMENT,Indonesia,9386.08,C1010971109,150478.27,141092.19,M964662898,0,0,16,0,Savings,13/1/2018,Morning,0
8341,7,PAYMENT,Turquia,45047.16,C1927610274,141092.19,96045.02,M886940084,0,0,9,0,Savings,16/1/2018,Afternoon,0
8342,7,PAYMENT,China,4801.94,C423457747,15169,10367.06,M1555348096,0,0,6,0,Savings,19/1/2018,Morning,0
8343,7,PAYMENT,Banglades,4186.36,C158877531,10496,6309.64,M1349617601,0,0,4,0,Current,25/1/2018,Morning,0
8344,7,PAYMENT,India,8144.35,C572573175,36005,27860.65,M1538853769,0,0,9,0,Current,3/1/2018,Night,0
8345,7,PAYMENT,Turquia,3788.13,C280026426,62032,58243.87,M1277370210,0,0,6,0,Savings,5/1/2018,Morning,0
8346,7,PAYMENT,China,7456.44,C1753773164,68553,61096.56,M2080300983,0,0,6,0,Savings,7/1/2018,Morning,0
8347,7,TRANSFER,India,538645.8,C1831965951,77266,0,C1147977782,0,211301.36,3,0,Savings,6/1/2018,Night,0
8348,7,PAYMENT,Afganistan,6230.44,C960319028,20880,14649.56,M306013803,0,0,6,0,Savings,6/1/2018,Night,0
8349,7,PAYMENT,Australia,803.32,C523440380,51979,51175.68,M2118449545,0,0,7,0,Savings,8/1/2018,Afternoon,0
8350,7,TRANSFER,Australia,57573.06,C760960155,122,0,C621014131,77477.85,27964.11,13,0,Savings,9/1/2018,Morning,0
8351,7,PAYMENT,Pakistan,1147.41,C1412194661,0,0,M1402941420,0,0,11,0,Current,10/1/2018,Night,0
8352,7,PAYMENT,Myanmar (Birmania),5867.74,C172891303,0,0,M2101767929,0,0,8,0,Savings,11/1/2018,Night,0
8353,7,PAYMENT,Singapur,18615.15,C1247158141,10324,0,M1612491156,0,0,13,0,Current,12/1/2018,Afternoon,0
8354,7,PAYMENT,Turquia,8251.07,C449653268,0,0,M1412611602,0,0,14,0,Savings,13/1/2018,Afternoon,0
8355,7,PAYMENT,China,5401.29,C786824734,76388.05,70986.76,M724611679,0,0,14,0,Savings,16/1/2018,Night,0
8356,7,PAYMENT,China,2626.7,C1490985127,70986.76,68360.07,M425543552,0,0,1,0,Savings,19/1/2018,Afternoon,0
8357,7,PAYMENT,Singapur,3259.83,C415850427,68360.07,65100.24,M918922423,0,0,20,0,Savings,25/1/2018,Night,0
8358,7,PAYMENT,Singapur,406.26,C464773456,107,0,M1747047649,0,0,15,0,Savings,3/1/2018,Afternoon,0
8359,7,PAYMENT,Australia,14589.17,C986147545,0,0,M557613354,0,0,18,0,Current,5/1/2018,Night,0
8360,7,TRANSFER,Australia,255588.22,C629230908,602254,346665.78,C1254526270,98209.69,594958.48,15,0,Savings,7/1/2018,Night,0
8361,7,PAYMENT,Iran,12999.97,C1130431409,13390,390.03,M1114712230,0,0,12,0,Current,6/1/2018,Afternoon,0
8362,7,TRANSFER,Iran,412292.82,C117556243,64796.88,0,C929452805,0,412292.82,5,0,Current,6/1/2018,Morning,0
8363,7,CASH_OUT,China,263470.87,C675709282,0,0,C1262822392,17500000,18000000,11,0,Current,8/1/2018,Afternoon,0
8364,7,PAYMENT,China,2486.24,C1676763984,11684,9197.76,M672023440,0,0,12,0,Current,9/1/2018,Afternoon,0
8365,7,PAYMENT,Nueva Zelanda,11946.93,C556149726,24426,12479.07,M1039655689,0,0,15,0,Current,10/1/2018,Night,0
8366,7,CASH_OUT,China,78749.2,C1442114564,12479.07,0,C1805683209,5832382.52,5876339.66,16,0,Current,11/1/2018,Morning,0
8367,7,PAYMENT,China,8350.49,C255600617,24289,15938.51,M534021387,0,0,18,0,Current,12/1/2018,Afternoon,0
8368,7,PAYMENT,Indonesia,2388.79,C498717267,23339,20950.21,M1868532012,0,0,16,0,Current,13/1/2018,Morning,0
8369,7,PAYMENT,India,8475.28,C28502081,410446,401970.72,M980801953,0,0,14,0,Savings,16/1/2018,Morning,0
8370,7,PAYMENT,Australia,2359.89,C1770893302,327883,325523.11,M2047368450,0,0,20,0,Savings,19/1/2018,Night,0
8371,7,PAYMENT,India,7201.17,C1827558114,30512,23310.83,M2017601039,0,0,16,0,Current,25/1/2018,Morning,0
8372,7,CASH_IN,Estados Unidos,47599.58,C2092225774,413230,460829.58,C1672788422,0,0,8,0,Current,3/1/2018,Morning,0
8373,7,PAYMENT,Canada,17125.12,C1156343351,18422,1296.88,M1510692106,0,0,6,0,Savings,5/1/2018,Night,0
8374,7,PAYMENT,Estados Unidos,16981.52,C865100314,32186,15204.48,M1775883042,0,0,12,0,Savings,7/1/2018,Night,0
8375,7,PAYMENT,Estados Unidos,2367.97,C1310973424,495850,493482.03,M1308652091,0,0,18,0,Savings,6/1/2018,Morning,0
8376,7,PAYMENT,Estados Unidos,1698.43,C2117097811,206791,205092.57,M1507317108,0,0,18,0,Current,6/1/2018,Afternoon,0
8377,7,PAYMENT,Estados Unidos,3149.64,C155934691,15122,11972.36,M1142388059,0,0,9,0,Current,8/1/2018,Afternoon,0
8378,7,CASH_IN,Estados Unidos,168865.24,C940656203,11972.36,180837.59,C2066777507,193021.83,24156.59,6,0,Current,9/1/2018,Afternoon,0
8379,7,CASH_IN,Estados Unidos,42273.58,C1594513480,180837.59,223111.17,C1577253667,58443.29,16169.71,9,0,Savings,10/1/2018,Night,0
8380,7,CASH_IN,Estados Unidos,230553.47,C208515085,223111.17,453664.64,C1916720513,6447381.51,6216828.05,14,0,Savings,11/1/2018,Night,0
8381,7,CASH_IN,Estados Unidos,373377.64,C1932501366,453664.64,827042.28,C1721246982,2350994.35,2575739.64,9,0,Current,12/1/2018,Afternoon,0
8382,7,CASH_IN,Estados Unidos,16589.84,C1094615622,827042.28,843632.12,C967425740,112154,5651,15,0,Savings,13/1/2018,Morning,0
8383,7,CASH_IN,Estados Unidos,391107.94,C1283148337,843632.12,1234740.06,C1899073220,3850582.55,5632383.36,13,0,Savings,16/1/2018,Morning,0
8384,7,CASH_IN,Estados Unidos,198259.74,C771192427,1234740.06,1432999.8,C486371171,393026.08,237615.79,6,0,Savings,19/1/2018,Night,0
8385,7,CASH_IN,Estados Unidos,383903.55,C593315506,1432999.8,1816903.35,C242131142,391868.6,7965.05,7,0,Current,25/1/2018,Morning,0
8386,7,CASH_IN,Estados Unidos,168494.53,C373607469,1816903.35,1985397.88,C1060041730,543754.6,916266.8,10,0,Savings,3/1/2018,Night,0
8387,7,CASH_IN,Estados Unidos,9258.63,C16266774,1985397.88,1994656.51,C1289462509,26405.84,17147.21,19,0,Current,5/1/2018,Afternoon,0
8388,7,CASH_IN,Estados Unidos,157949.14,C371874892,1994656.51,2152605.66,C705265015,181896.67,460050.16,6,0,Savings,7/1/2018,Morning,0
8389,7,CASH_IN,Estados Unidos,73821.85,C1594618093,2152605.66,2226427.51,C1360767589,5179397.47,6712636.97,8,0,Current,6/1/2018,Morning,0
8390,7,CASH_IN,Estados Unidos,109184.86,C1872652933,2226427.51,2335612.36,C1191924243,306420.51,174354.81,20,0,Savings,6/1/2018,Night,0
8391,7,CASH_IN,Estados Unidos,187907.16,C773302758,2335612.36,2523519.52,C392292416,3480430.11,3267222.75,18,0,Current,8/1/2018,Morning,0
8392,7,CASH_IN,Estados Unidos,93809.09,C1780172884,2523519.52,2617328.61,C726762476,164491.46,70682.37,7,0,Savings,9/1/2018,Morning,0
8393,7,CASH_IN,Estados Unidos,56895.69,C1779913058,2617328.61,2674224.29,C1335946878,885682.94,828787.26,9,0,Savings,10/1/2018,Night,0
8394,7,CASH_IN,Estados Unidos,171845.69,C1984021735,2674224.29,2846069.99,C878506901,554212.11,141644.5,5,0,Savings,11/1/2018,Night,0
8395,7,CASH_IN,Estados Unidos,648692.12,C1695157072,2846069.99,3494762.11,C1303868418,4136059.02,5597078.49,17,0,Savings,12/1/2018,Afternoon,0
8396,7,CASH_IN,Estados Unidos,29910.72,C1440986701,3494762.11,3524672.83,C1427067435,133669.73,27945.5,2,0,Current,13/1/2018,Afternoon,0
